🔴 Bractwo Nos — COMMAND & CONQUER: TIBERIUM WARS Livestream #4
🔗 https://www.youtube.com/watch?v=bACNh6-qlVI

58:  Dzięki za oglądanie!
683:  gram odkąd mam ze 4 lata wysłuchałem się na tej serii ale się cieszę wow moi drodzy jamniki dla happy death face naprawdę zasługuje gdzie mamy jakieś gg mamy gg proszę bardzo lecimy rozgrywamy gdi przewozi swoje głowice nuklearne na pogranicze australijskiej strefy czerwonej jeżeli uda nam się zatrzymać konwój i je przechwycić bractwo nos znów będzie dysponowało bronią atomową tak
711:  Musisz zabrać im przynajmniej jeden transportowiec, ale im więcej, tym lepiej.
715:  Pod zabezpieczeniem głowic NOS wyślę do ciebie drużynę ewakuacyjną.
719:  Miej tę świadomość, że broń jest bardzo delikatna.
722:  Jeżeli transportowiec zostanie zaatakowany, może wybuchnąć.
724:  Działaj ostrożnie!
725:  A, to nie przypomniałem jeszcze, żeby wam wyjaśnić, dlaczego pisałem urządzenie Jamnik.
729:  Mianowicie pisałem urządzenie Jamnik dlatego... Mam nadzieję, że to usłyszycie.
734:  Hej Google, wyłącz światło w studio.
745:  Dlaczego?
747:  To jest urządzenie jamnik.
751:  Dlaczego urządzenie?
753:  Ja to zdefiniowałem jako lampę.
757:  To nie powinno być urządzenie.
759:  Co to znaczy urządzenie jamnik?
764:  Jamnik device.
765:  Kto ma urodziny?
766:  Kto ma urodziny?
768:  Nie widzę.
769:  5 tysięcy godzin Modern Warfare 1 i Modern Warfare Warzone.
773:  Proszę bardzo.
775:  20 tysięcy godzin to jest 833 dni.
779:  Tyle to nie, ale troszeczkę więcej będę mieć w różnych grach, bo kiedyś obliczałem, że trzy lata życia spędziłem w grach, ale to już było dawno temu.
786:  Autentycznie nie widzę, kto świętuje urodziny.
788:  Wszystkiego urodzinowego dla osoby świętującej, wszystkiego jamniczego.
793:  A że jamnik się urządził, a w tym sensie,
803:  O, pamiętam tę misję.
805:  Nie jest prosta.
808:  Żadna misja tu nie jest prosta.
809:  To jest piękne w nich.
813:  Dobra.
813:  Robimy, już robimy taktyczny zapis.
818:  Człowiek znalazł się w Australii.
820:  Okej, wszyscy są na szczęście awansowani.
823:  Oho, oho, oho, oho.
825:  Zniszcz wieżę Styberium i zaatakuj kon.
827:  Gdzie jest wieża Styberium?
828:  Tu jest wieża Styberium.
834:  Idziemy tam.
835:  Ej, ale ja tego nie muszę zrobić na czas, mam nadzieję.
838:  Dobra, to sobie zrobimy grupy kontrolne.
840:  Świetnie.
841:  Trzy.
843:  Tu będzie grupka jeden.
846:  Tak.
848:  I dwójeczka.
849:  Dobra, lecimy.
852:  Fuuu.
855:  Okej.
859:  Ło, wo, wo, wo, wo, wo, wo.
862:  Wiedziałem, że tu będą jakieś siły specjalne.
867:  Zostawcie moich biednych sabotażystów.
871:  Czy drugi sabotażysta prawie zginął?
872:  Nie.
873:  Dobrze.
877:  Świetnie.
879:  Wszyscy sobie poradzili.
886:  Eee, eee, eee!
887:  Typie, typie, typie, typie!
895:  Mówiłem, że będzie ciężko.
896:  Happy Death Face, witam w rolnie wspierających, masz jamniki teraz jeszcze.
902:  Sądzę, że po obrocie Roberta Downeya Jr.
904:  jako Ironmana, znaczy nie jako Ironmana, tylko doktora Dooma, widzicie, no właśnie uważam, że to jest Ironman, on nie jest doktorem Doomem.
913:  Uważam, że powinni wybrać innego, zdecydowanie innego aktora.
919:  No ale cóż, Robert Downey Jr.
920:  jest dobrym aktorem, więc wiecie, wszystko jest w porządku, zasadniczo.
926:  Musimy bardzo duży babysitting uprawiać teraz.
932:  Dla mnie to zawsze będzie Iron Man, nie?
935:  Myślę, że Radek Pisula to świetnie skomentował.
945:  Zabijać!
946:  Ale są dobre te rakiety jak są, ulepszone moi drodzy, bo wcześniej to była tragedia jakaś absolutna.
955:  Wszyscy bezpieczni?
956:  Mniej więcej.
961:  A czemu nie możecie?
965:  Dobra, co się dzieje?
970:  Czemu nie możemy tego zaatakować teraz?
975:  Dobra, jest.
978:  Udało się?
982:  Udało się, dobrze, zapisujemy.
984:  Do mojego asystenta, Google, twój głos okazał się close enough i się obudził.
989:  Przepraszam wszystkich, którym przebudziłem asystentów Google.
993:  Nowy sezon Dragon Prince?
995:  Tyle w temacie.
995:  Będzie, moi drodzy, jutro recenzja.
998:  Obiecałem?
999:  Będzie.
1000:  Dobrze, tutaj coś jest ciekawego.
1004:  Mutanty, idziemy tam.
1006:  To jest mój instynkt, jak widzę mutanty.
1008:  O Boże, o Boże.
1018:  Mam nadzieję, że nikt nie zginął.
1025:  Jezus.
1032:  Jest, jest.
1033:  Mogliby Cilliana Murphy'ego jako... No, prawda?
1036:  On by się nadawał jako doktor Doom.
1043:  Dobra, dobra, dobra.
1043:  Jakie construction options?
1044:  Co się dzieje?
1046:  Zajmij placówkę badawczą GDI jeszcze mamy.
1048:  Gdzie jest placówka badawcza GDI?
1053:  Okej, ona jest bardzo daleko.
1055:  Co to jest?
1056:  To jest następny konwój.
1066:  Czemu mamy dwa konwoje?
1067:  Nie!
1069:  On nam rozjechał czołg!
1070:  Jakim cudem!
1072:  Był kiedyś wywiad ze Stanem Nick, który mówił, że właśnie tak wyobraża sobie Ironmana, jak zapytali go Roberta Downiego Juniora.
1077:  No, on jest idealny do tej roli, absolutnie.
1082:  No, nikt nie mówił, że będzie łatwo, moi drodzy.
1084:  Nikt nie mówił, że będzie łatwo.
1086:  Nigdy tu nie jest łatwo.
1094:  Dobra.
1101:  Dobra.
1109:  Dobrze.
1111:  Wszyscy są.
1112:  Wszyscy są.
1114:  Uff.
1115:  Nie, Australia nie ma pająków, wielkość czołgów.
1117:  I tak jest ciężko.
1121:  Sarajevo już za nami, moi drodzy.
1124:  Świątynia Noc została obroniona wczoraj, co poczytuję sobie za niemały sukces.
1131:  Dobra, dobra, dobra, dobra.
1144:  Trosz nie powinniśmy chyba nic stracić.
1148:  Nie pamiętałem, że tutaj są dwa konwoje.
1152:  Nuklearny transport zaangażowany.
1153:  Teraz jest pod kontrolą.
1156:  Czyli mamy teraz dwa transporty jeszcze do napraw... Boże, drogi, to będzie czwarta grupa.
1161:  Haha!
1162:  Czytałem teorię, że Roberta... Robert Downey Jr.
1163:  ma być Doktorem Doom w alternatywnej rzeczywistości, w innej rzeczywistości, a dokładnie w momencie, kiedy to Stark ma zostać Iron Manem.
1168:  To było pewne, że oni zaczną wykorzystywać multiwersum, moi drodzy, ale to jest leniwe.
1172:  Leniwe rozwiązanie bardzo.
1176:  Dobra, spróbujemy... Spróbujemy tutaj ich wyeliminować, może się uda.
1183:  Heh?
1186:  Komandant, nie wierzysz w to.
1187:  GDI aktywowało wszystkie ich kanony na południowym hemisferze.
1189:  Myślałem, że zniszczą nas na mapie w Australii.
1191:  Ale strzelają coś w kosmosie.
1192:  Sprawdź to.
1193:  Co tu się dzieje?
1193:  O Boże!
1194:  Chciałem powiedzieć, żebyś tu został!
1194:  Przepraszam, bracie.
1195:  Musimy przenosić tą kamerę.
1196:  Chodźmy, rozkręć ją, chodźmy!
1217:  Not dziennikarstwo obywatelskie, hehe.
1225:  Czy my jesteśmy w stanie to przejąć?
1228:  Tak, potrzebny nam jest tylko jeden inżynier.
1234:  Więc możemy sobie wyrekrutować tych radosnych?
1236:  O Boże.
1240:  Taaaak!
1242:  Hehehe.
1253:  To ciekawe, że tutaj jest jeszcze jeden konwój.
1257:  Dobra.
1259:  Trzeba ten konwój wyeliminować stąd.
1265:  O bogowie.
1270:  Gdzie Unit Lost?
1271:  Gdzie?
1276:  Boże, teraz straciłem kontrolę, totalnie.
1284:  Za duży chaos, za duży chaos.
1291:  O nie, o nie, o nie, o nie, o nie, nie możemy tego zrobić.
1294:  Zaraz, zaraz, zaraz, zaraz, zaraz, zaraz.
1296:  ZA DUŻO RZECZY SIĘ DZIEJE TERAZ!
1301:  Więc tak.
1302:  Ja w ogóle tego nie zauważyłem.
1305:  Zacznijmy od tego.
1306:  Więc myślę, że na początku możemy sobie tutaj troszeczkę porekrutować.
1310:  Aha.
1316:  A, myślę, że nie będziemy przejmować tej nory mutantów.
1320:  Nie.
1331:  Dobra, gdzie oni są?
1336:  Tutaj.
1337:  Dobra, damy im agresywną postawę.
1355:  O mój Boże, o mój Boże.
1356:  Zostawcie ich, zostawcie ich.
1358:  NIEEEE!
1359:  OOOO!
1362:  Escort Missions to zawsze najgorsze.
1367:  Kiedy stream o fantastyce?
1368:  Zobaczymy moi drodzy, nieprędko na razie.
1373:  Muszę priorytetyzować... Muszę priorytetyzować, niestety, pracę naukową teraz.
1381:  Dobra, dajmy ich do jednej grupy, bo ja z nimi zwariuję inaczej.
1392:  Dobra.
1399:  Niedobrze, niedobrze.
1403:  Bardzo niedobrze!
1404:  Come on!
1410:  Idziecie, cały czas idziecie.
1412:  Dobrze.
1420:  Come on!
1433:  Zaraz ten czołg Skorpion zginie, tak nawiasem mówiąc.
1445:  Idziecie, cały czas idziecie.
1446:  Idziecie, idziecie, idziecie tutaj.
1449:  Trójka.
1451:  Strzec.
1452:  Zeliminować go.
1453:  Dobra.
1455:  Jedziecie dalej, jedziecie dalej.
1456:  Dobrze, dobrze, dobrze, dobrze.
1457:  Jedziecie, jedziecie, jedziecie.
1463:  Okej.
1466:  Myślę, że jest nieźle na razie.
1470:  Jak na ten straszny atak, który został przedsiębrany.
1485:  To jest bonus?
1487:  To jest bonus?
1489:  Jak jest nie bonus?
1492:  Od escortu do punktu ewakuacyjnego.
1496:  Mieszczą mi jeden konwój!
1501:  O mój Boże.
1502:  To mi umknęło!
1510:  O Boże, to mi totalnie umknęło.
1513:  Ja myślałem, że jest już dobrze, a tu nie!
1518:  Dobra, dobra, dobra, czyli... Tu jest konwój, tu jest konwój, okej.
1525:  Oni oczywiście mają, co mają, nieskończone surowce.
1528:  Czy mnie to dziwi?
1529:  Kompletnie nie.
1536:  Widzicie?
1541:  Boże, co by to było, gdybyśmy nie mieli takich potężnych sił, to ja nie wiem.
1549:  Może tu będzie najgorzej?
1559:  A te czołgi Scorpion?
1560:  Dramat absolutny.
1563:  Dobra, gdzie jest ten punkt ewakuacyjny?
1574:  Czy to jest jakiś żart?
1578:  Jak ja mam to zrobić?
1585:  Oni nigdzie nie idą.
1591:  Zostałeś stracony.
1592:  Czy masz skanery wokół?
1593:  Zostajesz stracony.
1596:  Zostajesz stracony.
1597:  Zostajesz stracony.
1605:  Stój spokojnie.
1614:  Dobra, możemy zrobić tak, żeby jedną rakietę tutaj zostawić, niech ona wybuchnie przy nich.
1628:  Tak sądziłem.
1631:  Chociaż teoretycznie tu byłoby lepiej.
1636:  Dobra, dobra, dobra, idźcie tutaj.
1640:  Chryste panie.
1642:  Nie no ty...
1644:  Ja się nie spodziewałem, że to tak wygląda!
1646:  Nie, znaczy, muszę to zrobić inaczej.
1649:  Ja nie mam pojęcia, w jaki sposób odeskortować tamtego inżyniera.
1654:  Nie mam zielonego pojęcia.
1656:  Ale wiem, że to się musi obronić tutaj.
1662:  Nie wiem jak, ale musi się obronić.
1669:  Jestem w stanie tak... Gdyby on tylko był... Gdyby on tylko był niewidzialny, to byłoby super.
1675:  Dobra, zrobimy tak, poślemy razem z nim.
1677:  O, zrobimy w ten sposób.
1699:  Jezu Chryste, gdzie Lost?
1700:  Kto Lost?
1705:  Dobra, spróbujemy przejść.
1707:  Cholera, tu jest to!
1710:  Dobra, może się uda i tak.
1711:  Zakończ, szybko!
1711:  Nasza podróż jest pod atakiem.
1712:  Trzymaj się rachunek GDI Air Patrol!
1719:  W porządku, tylko to co potrzebujemy!
1733:  Wygląda na to, że próbujesz wyciągnąć alianów.
1735:  Zabierzmy te zupy i wychodźmy!
1740:  Uważaj, ruszaj rzadko.
1754:  Nooo!
1757:  Szybciej!
1761:  Dobra.
1763:  Motocykl szturmowy jeszcze stać nas, stać nas.
1766:  Przejmij, przejmij.
1767:  Good!
1768:  Mamy to.
1772:  This bike's ready.
1780:  No przeniosłem tutaj, co mam robić więcej?
1787:  Odeskortowałem konwoje!
1793:  Odeskortowałem!
1799:  Jeszcze mam... Dobrze, że przynajmniej była bombunia, moi drodzy, a już nie mam pieniędzy!
1804:  O!
1817:  Naprawiaj!
1827:  Jezus, ile mam jeszcze czekać?
1838:  O bogowie.
1841:  Pieniędzy nie ma!
1848:  Naprawiaj!
1849:  Naprawiaj!
1854:  Może nie mam bladego pojęcia, co mam zrobić już teraz!
1869:  Niech oni ze sobą walczą!
1873:  O Boziu.
1877:  Je... minutę mam wytrzymać jeszcze?
1879:  Nie, nie da rady.
1881:  Za dużo jest sił tutaj.
1883:  Jezus Maria!
1890:  Co zrobić?
1895:  Nie ma pieniędzy.
1898:  Nie ma pieniędzy, nie ma sił żadnych.
1902:  Jestem przerażony.
1911:  Dobra, jedyne co widzę, to musimy tutaj wcześniej podjechać, wcześniej aktywować ten licznik.
1921:  Ja mam wrażenie, że to jest dlatego, że to jest ten cholerny konwój, nie?
1925:  Że on się przemieszcza i nie aktywowało nam tego.
1932:  Takie mam wrażenie.
1938:  To jest możliwe.
1941:  Jezus Maria.
1943:  Widać, że nie ja robiłem tutaj obrony.
1945:  Jest beznadziejna.
1951:  Weź mi tego Skorpiona tutaj.
1954:  Boże, te Skorpiony są tak beznadziejne.
1956:  To jest żenujące.
1961:  Dobrze właśnie, niech... Dobrze, bardzo dobrze.
1966:  Co teraz?
1970:  Dobrze.
1971:  Boże, dwie minuty?!
1974:  Nie ma szans.
1974:  No nie ma szans, moi drodzy, nie ma najmniejszych szans.
1983:  Najgorsze, że to są piechociarze jeszcze, nie?
1986:  Bo może ten... Dwa łaziki jeszcze.
1992:  Jezus nie, to jest katastrofa absolutna.
2002:  Dobrze, tam jeszcze jest ten konwój.
2020:  Czekaj, jest troszeczkę lepiej.
2022:  GDI się dołączyło jeszcze.
2032:  Nie, nie, nie, nie, nie, nie, nie wybuchaj mi czołgu!
2036:  Nieee, no nie, no nie, jak?
2039:  Jaaaak?!
2046:  No pojęcia nie mam co zrobić.
2051:  Jaki rush na bazę GDI?
2053:  Tu nie ma żadnej bazy GDI!
2054:  Chyba, że o te ci chodzi.
2059:  Ja właśnie ją zrushowałem i to nic nie dało absolutnie.
2067:  Dajcie.
2068:  Stać nas na co?
2069:  Na jeszcze jeden czołg Scorpion zróbmy, chociaż one są beznadziejne naprawdę.
2076:  Dobrze, mniej...
2083:  Nasza bazy jest pod atakiem.
2085:  Zróbmy to szybciej.
2085:  Nasza bazy jest pod atakiem.
2089:  Zróbmy to szybciej.
2116:  Czy ich wieżyczek nie mogę naprawić?
2118:  Mogę naprawić, czy nie mogę naprawić?
2120:  Nie wiem.
2120:  Nie widzę, gdzie jest docker dla tych wieżyczek.
2129:  Graboldziki ze spadzie od 17 miesięcy.
2131:  Strasznie jest gorąco, nie mogę przeczytać.
2133:  Entaro jamnik.
2135:  Widzę.
2139:  Jest po prostu za dużo tutaj.
2144:  Czemu to się nie aktywuje, jak ich doprowadziłem?!
2152:  To jest jakiś bug.
2160:  To jest autentycznie jakiś bug.
2166:  Zamknij się.
2169:  Nienawidzę walczyć ze screenami.
2172:  Z tak niewielkimi siłami nienawidzę walczyć!
2179:  Jak nie mam pieniędzy, nienawidzę walczyć!
2185:  Oni się za wolno regenerują, żebym ja cokolwiek był w stanie zrobić.
2194:  Są naprawiane i to i tak nic nie daje.
2205:  O boże, o boże.
2208:  Czasóweczka cholerna się znalazła.
2214:  Nie niszcz, nie niszcz!
2221:  Aktywuje się jak ten, którego nie masz... Co?
2224:  Aktywuje się jak ten, którego nie masz jest zniszczony?
2227:  Gra chyba sprawdza, czy wszystkie są w punkcie?
2230:  Nie rozumiem, co to znaczy.
2232:  Aktywuje się jak ten, jeden, którego nie masz jest zniszczony.
2239:  Musimy restartować.
2240:  Nie ma wyjścia.
2244:  Trzeba zrashować jak najszybciej te wszystkie konwoje ich.
2252:  Dobra, zrobimy w ten sposób.
2257:  Ich wyślemy tutaj.
2260:  Tak samo dwóch inżynierów wysłamy od... Aha, i tutaj są te konwoje od razu.
2264:  Dobrze, czyli one w tym miejscu są.
2265:  Dobra.
2265:  Zatrzymaliśmy się na nich.
2285:  Tutaj nikogo nie ma, nikogo nie ma, to idziemy tędy Radzą sobie?
2294:  Tak, w miarę Zrobione Dobra Jedziecie niszczyć konwoje
2313:  Ok.
2318:  Nie!
2319:  Zostaw!
2320:  Fak!
2327:  Życie, ten babysitting jednostek jest taki rytujący.
2332:  Nie!
2332:  Won, won mi z transmis... Won, won!
2334:  Czekam.
2335:  Bądź spokojny.
2343:  Dobrze, rozwalcie to.
2349:  Czy idziecie tutaj?
2350:  To była dobra strategia, żeby ich tutaj posłać.
2359:  Jesteście w stanie to rozwalić?
2361:  Czy jesteście... macie niedowład psychiczny?
2364:  Dobra, tyle.
2365:  Tyle, tyle, tyle, tyle.
2367:  Jadmy, jadmy!
2369:  Zapisujemy.
2370:  Będzie trzeba zrobić milion zapisów.
2377:  Tak, taktyka jest taka, żeby jak najszybciej zniszczyć konwoje, tylko że teraz musimy dostać się drugą częścią naszej armii do nich.
2384:  I to już nie jest takie proste.
2385:  Konwoje pod atak!
2390:  Efektywna akcja!
2391:  Teraz!
2405:  Dobra Inżynierowie tutaj czekają, okej Ten ledwo przetrwał, ledwo przetrwał Von Dobra, od razu podprowadzam do bazy ich
2438:  Będzie jako cztery.
2440:  Trzy.
2442:  Jak oni sobie tutaj radzą?
2444:  W miarę dobrze.
2448:  Ale i tak trzeba pilnować.
2456:  Dobra, idziecie po następny.
2460:  Good.
2461:  Zapisujemy.
2463:  O Boże.
2467:  Dobrze, dobrze, dobrze, dobrze.
2468:  I teraz tutaj.
2469:  Tu są jakieś... antiersoł.
2473:  Mhm.
2475:  Dobra.
2477:  I tutaj czekamy na atak na bazę, żeby przechwycić nimi.
2480:  Dobrze.
2481:  Tymczasem... tu nic nie możemy zrobić.
2484:  Potrzebujemy nowych opcji konstrukcji.
2485:  Wstrzymaj się!
2500:  Gdzie unit lost?
2501:  Jaki unit lost?
2502:  Co jest lost?
2510:  Dobra.
2513:  A, ci są lost.
2515:  Świetnie.
2517:  Świetnie.
2517:  Za mały babysitting był, za mały babysitting był.
2521:  Za mały babysitting.
2527:  Nie no, to jest komedia po prostu.
2532:  Teraz straciłem wszystkich, absolutnie.
2536:  Nie zauważyłem tego, co się tam działo.
2538:  Rany boskie.
2538:  On patrol.
2540:  We have him on radar.
2540:  Stealth emitters ready.
2555:  Mam po prostu za daleko, mam za daleko moje jednostki.
2560:  No, a to ginie momentalnie, poproszę.
2563:  Ginie momentalnie.
2565:  Nie jesteśmy w stanie walczyć jednocześnie z GDI.
2567:  Tak, nie jesteśmy w stanie walczyć jednocześnie z GDI i z nimi.
2572:  Poczekajmy, aż ten konwój zostanie nadwątlony troszeczkę i wtedy to ogarniemy.
2581:  Tak, musimy głównie czołgi Scorpion rekrutować, niestety Tak, tak, tak, to jest dobra strategia Dobra Już straciliśmy jeden, nawiasem mówiąc
2620:  Czy możecie rozwalić ten czołg?
2622:  Czy możecie rozwalić ten czołg?
2623:  Czy możecie rozwalić ten czołg?
2626:  Czy możecie rozwalić też ten czołg?
2628:  Dziękuję.
2630:  Dobra.
2637:  Gdzie są?
2638:  Tu.
2641:  Tak, wiem.
2650:  Jest, ile tego jest?
2651:  Dobra, tu wysyłamy jedną atomówkę na nich.
2658:  Rozwalcie ją, rozwalcie se ją, rozwalcie se ją.
2660:  Dobrze, dobrze, dobrze, dobrze, dobrze.
2661:  Rozwal se ją, rozwal se ją.
2664:  Rozwal se ją, rozwal.
2669:  Dobrze.
2673:  Sytuacja jest w miarę opanowana.
2676:  Czy możesz to przejąć dobrze?
2679:  Jezus Maria, Jezus Maria!
2682:  Mam siedem zapisów już na tym etapie.
2686:  Czy ja... nie mam już... nie stać mnie już na nic, świetnie.
2694:  Jeszcze mamy teoretycznie jedną atomówkę, ale... How's it looking?
2696:  Let's make this quick!
2704:  na razie.
2707:  Stankuje tyle obrażeń, ile jest w stanie.
2710:  A my się skupmy na tym, żeby niszczyć czołgi.
2714:  Wiem, że Baze jest under attack!
2717:  Widzę, mam oczy!
2724:  Czemu musisz podjechać, żeby go zabić?
2727:  Dobra.
2736:  Fuck!
2739:  Czy naprawdę musiało mnie też rozwalić?
2748:  No może się uda, może się uda.
2752:  Za dużo, za dużo i ginie, za dużo i ginie.
2759:  Yes, smart.
2764:  A, za mało czasu będzie.
2769:  O Boże, Nod przyjeżdża, Nod przyjeżdża, dobrze!
2774:  Wyróbcie się do ewakuacji!
2777:  Szlag mnie jasny trafi!
2780:  Ja nie znoszę czasóweczek cholernych!
2787:  Trzeba wyjechać dalej tym...
2797:  To jest ostatnia czasóweczka, jeśli mnie pamięć nie myli.
2802:  Gdyby oni strzelali właściwie, nie musieli wyjeżdżać co 15 sekund, to byłoby super, ale nie.
2811:  Dobra.
2811:  Teraz jedziesz.
2815:  Jezus, znowu będzie to samo.
2817:  On ma zerową detekcję kolizji po prostu.
2822:  Rany boskie.
2825:  Znaczy, najgorsze jest w tym wszystkim to, że ja w tej chwili walczę z dwoma sztucznymi inteligencjami.
2830:  Walczę z inteligencją sztuczną wroga i walczę z inteligencją sztuczną moją.
2835:  Która teoretycznie powinna być po mojej stronie, ale nie jest.
2838:  Jaki unit lost i gdzie?
2841:  Now!
2841:  Fire!
2841:  Quickly, attack!
2841:  Fire!
2841:  Let's wait there.
2857:  Za mało dali naprawdę tutaj pieniędzy Dobrze!
2873:  Teraz jest okej, teraz jest okej Ty debilu, zostań w tym miejscu
2885:  50 sekund.
2889:  Damy radę, musimy.
2892:  Czemu on tutaj podjeżdża?
2895:  Kto ci kazał podjeżdżać?
2902:  Nie, nie mogę tego, jak on sobie jeździ.
2905:  Po co jeździć?
2905:  Dobrze, dajmy im agresywną postawę, niech strzelają we wszystko.
2916:  Osiemnaście sekund.
2926:  Osiem, siedem, sześć, pięć, cztery, jeden, jest.
2942:  I... I... Jest!
2948:  O Boże!
2959:  Udało się!
2960:  Jezus Maria!
2962:  Jezu...
2964:  Dzieci od Nod, jestem tu, by wam dowiedzieć, że wojna z GDI wzięła się w niebezpieczny krok.
2970:  Mniej niż jedną godzinę temu, GDI-ionowe kanony zniszczyły sześć nieidentyfikowanych sklepów w kosmosie.
2978:  Te sklepy wydaję się, że nie są w stanie wstąpić od ataku.
2980:  W rzeczywistości, rozprzestrzeniali się je do kilku dziesięć mniejszych sklepów, które zniszczyły się na całym świecie.
2989:  Już mamy informacje, że ta krawędź wywołała hostilne siły nie terrestrialnej natury.
2994:  Te siły wywołują białe i białe zony, atakują GDI i Nod instalacje bezpośrednio.
3004:  Niestety, jeszcze nie mamy informacji o tych nowych przeciwnikach.
3008:  Ale jedna rzecz jest pewna.
3008:  Musimy odwrócić nasze uwagę od GDI i obronić się przeciw tych hostilnych inwadorów.
3014:  To, o czym myśmy tam mówili, a że Robert Downey Jr.
3017:  jest doktorem dumem.
3018:  To była ostatnia rzecz, którą pamiętam z naszych dyskusji.
3025:  6 minut 29 sekund, a było jak 60.
3033:  Jak ja zobaczę, że nie ma jakichś danych wywiadowczych, to wyjdę z siebie i stanę obok.
3040:  Zaczęła się Australia.
3042:  Czy w komentarzu zrobiono motyw jak w StarCraftzie, że podczas konfliktu dwóch stron nagle z kosmosu przybywa trzecia?
3046:  Oczywiście, Bartku, właśnie na tym polega mistrzostwo fabularne.
3051:  Tak?
3052:  Tak było.
3053:  Ej, kiedy jest StarCraft 2, tak nawiasem mówiąc?
3056:  Bo to chyba w StarCraft... Nie, w StarCraftie pierwszym też to było, ale StarCraft 2 to musi być później.
3061:  Wings of Liberty.
3064:  2010, czyli po Command & Conger, moi drodzy.
3066:  Proszę bardzo.
3067:  Proszę bardzo.
3069:  I to jest świadectwo dojrzałości fabularnej Come and Conquer.
3079:  Filip bez schematu rant 11-minutowy zrobił na temat Starka Dooma?
3083:  Na kanale?
3084:  Filipa?
3085:  Serio?
